Gender,HasCrCard,IsActiveMember,LogAgeNorm,BalanceNorm,EstimatedSalaryNorm,TenureNorm,NumOfProductsNorm,CreditScoreNorm,geo_France,geo_Germany,geo_Spain
1,1,0,0.37153950875966535,0.0,0.567417849860119,0.9,0.0,0.684,1,0,0
1,0,0,0.22540210190812004,0.3185851673880818,0.75121005948199,0.6000000000000001,0.0,0.6980000000000001,0,0,1
1,0,1,0.45801562976297916,0.0,0.43687401087859074,0.9,0.0,0.63,0,0,1
0,0,1,0.5337865514035713,0.38688094437068055,0.3043313793174698,0.6000000000000001,0.0,0.7839999999999999,0,1,0
0,0,1,0.42487436222452724,0.0,0.9310072354670416,1.0,0.3333333333333333,0.5479999999999999,0,0,1
1,1,1,0.38983830450530643,0.0,0.32603202700891487,0.9,0.3333333333333333,0.668,1,0,0
1,1,0,0.42487436222452724,0.5642671492636712,0.41058532573459955,0.4,0.0,0.7959999999999999,0,0,1
0,1,0,0.5045922655349329,0.4047201395594522,0.0797230667677869,0.30000000000000004,1.0,0.9939999999999999,0,1,0
0,1,1,0.5751256377754723,0.0,0.14650015932005822,0.30000000000000004,0.3333333333333333,0.43600000000000005,0,0,1
1,1,0,0.519363200403419,0.0,0.03797345686303727,0.7000000000000001,0.3333333333333333,0.406,0,0,1
1,1,0,0.6734099316436932,0.0,0.4171505428714042,0.9,0.0,0.7739999999999999,1,0,0
1,1,0,0.3332167721988166,0.3620046290507832,0.30108364155473366,0.2,0.3333333333333333,0.65,0,0,1
1,1,0,0.547878301565027,0.5503289004711036,0.07721116804341299,0.30000000000000004,0.0,0.8059999999999999,0,1,0
1,1,0,0.248535569419166,0.42657765947919335,0.8671954621725053,0.30000000000000004,0.0,0.568,0,1,0
1,1,1,0.7580911344233439,0.0,0.9325558094236928,0.2,0.3333333333333333,0.7599999999999999,0,0,1
1,1,1,0.22540210190812004,0.0,0.2429192877930617,0.9,0.3333333333333333,0.7759999999999999,1,0,0
1,0,1,0.48945657960814826,0.0,0.4079056268922853,0.4,0.3333333333333333,0.9600000000000001,0,0,1
1,0,1,0.4739376713272856,0.47706919570412043,0.13030804829701642,0.30000000000000004,0.0,0.7859999999999999,0,1,0
1,0,1,0.4076066249816783,0.5671471233599268,0.8856415680415721,0.30000000000000004,0.0,0.42400000000000004,0,1,0
1,1,1,0.5045922655349329,0.412608760792081,0.1713429317602348,0.9,0.3333333333333333,0.42800000000000005,0,1,0
1,1,1,0.3332167721988166,0.6649467120295735,0.6758108725571113,0.2,0.3333333333333333,0.5399999999999999,0,0,1
1,1,0,0.5337865514035713,0.3045413777362754,0.38896987887823276,0.1,0.3333333333333333,0.834,1,0,0
1,1,0,0.42487436222452724,0.45439764009363326,0.5905063756290191,0.6000000000000001,0.3333333333333333,0.6900000000000001,1,0,0
0,0,0,0.3332167721988166,0.0,0.7398064054918367,0.5,0.0,0.5559999999999999,1,0,0
0,1,0,0.4739376713272856,0.0,0.052347433095956686,1.0,0.3333333333333333,0.45399999999999985,1,0,0
0,0,1,0.5045922655349329,0.6062444317531474,0.661816572858196,0.7000000000000001,0.3333333333333333,0.672,1,0,0
1,1,1,0.35267758561072293,0.5303373572911616,0.6257626112620095,0.9,0.0,0.21199999999999997,0,1,0
1,0,0,0.248535569419166,0.0,0.47293182477325096,1.0,0.6666666666666667,0.4859999999999999,0,0,1
0,1,1,0.7481240183063091,0.6214918176539327,0.7917139761438664,0.5,0.0,0.62,0,0,1
0,1,0,0.20136121138104612,0.3257612682503881,0.6824432297530322,0.9,0.3333333333333333,0.7719999999999999,0,1,0
0,1,1,0.3332167721988166,0.5622568908356377,0.9714147946372202,0.1,0.6666666666666667,0.914,0,1,0
1,0,0,0.2923373514917884,0.0,0.8605500972155037,0.9,0.3333333333333333,0.862,1,0,0
1,1,0,0.38983830450530643,0.5607646514965499,0.2310206384639395,0.7000000000000001,0.3333333333333333,0.5179999999999999,0,0,1
1,1,0,0.42487436222452724,0.5226924206557332,0.8746638181671095,0.5,0.3333333333333333,0.29799999999999993,0,1,0
1,1,1,0.248535569419166,0.45386244271528736,0.42545234614232585,0.2,0.0,0.402,0,0,1
0,1,1,0.6262355736055736,0.5043792880208853,0.39768662972762703,0.9,0.0,0.83,1,0,0
0,0,1,0.1230039393404998,0.6942499243417917,0.9632936491557689,0.8,0.3333333333333333,0.898,1,0,0
1,0,0,0.38983830450530643,0.4109563767504169,0.6281585407933644,0.0,0.0,0.5199999999999999,1,0,0
1,1,0,0.2923373514917884,0.6361046829810463,0.1993406365908219,0.30000000000000004,0.0,0.8019999999999999,1,0,0
0,0,0,0.3332167721988166,0.3172181581772902,0.01981432221534979,0.2,0.0,0.632,1,0,0
0,1,1,0.0,0.3941615896717269,0.04756002668992443,0.1,0.0,0.662,1,0,0
0,1,1,0.4739376713272856,0.5437363433097478,0.7587914329084449,0.9,0.0,0.4899999999999999,1,0,0
0,1,0,0.5337865514035713,0.4817381431640233,0.09341498605142756,0.30000000000000004,0.0,0.5319999999999999,0,0,1
1,0,0,0.35267758561072293,0.4800849619859602,0.39780129814453796,0.2,0.3333333333333333,0.872,1,0,0
1,1,0,0.42487436222452724,0.2884582341778688,0.18413946681287385,0.5,0.3333333333333333,0.664,0,1,0
1,0,0,0.5883081702640922,0.0,0.5436848395595233,0.1,0.3333333333333333,0.646,1,0,0
1,1,1,0.1763387928053617,0.4267282784018005,0.25950358281268515,0.9,0.0,0.61,1,0,0
1,0,0,0.2923373514917884,0.6883015331045367,0.7089675554919844,0.0,0.0,0.6940000000000001,0,1,0
0,1,1,0.09448883817889175,0.4788812461665213,0.16947091482132814,0.9,0.3333333333333333,0.648,1,0,0
1,0,1,0.832480987206206,0.46574571372783274,0.535498104944315,0.9,0.3333333333333333,0.598,0,1,0
1,1,1,0.48945657960814826,0.45129231553735627,0.2317633816216445,0.2,0.3333333333333333,0.892,0,1,0
0,1,1,0.42487436222452724,0.4049812017301527,0.0017893676261940827,0.1,0.3333333333333333,0.7279999999999999,0,1,0
1,1,0,0.44166895074810375,0.0,0.8173250569952561,0.1,0.3333333333333333,0.7020000000000001,1,0,0
0,1,1,0.2923373514917884,0.6280496993819285,0.5053631249084767,0.6000000000000001,0.3333333333333333,0.572,0,0,1
1,0,0,0.5616533562219526,0.0,0.6254729384287135,0.8,0.0,0.894,1,0,0
0,1,0,0.6012131550298889,0.0,0.5022423128759775,0.5,0.0,0.5059999999999999,1,0,0
1,0,1,0.5337865514035713,0.6438736938969922,0.8910176756962043,0.8,0.3333333333333333,0.43800000000000006,0,0,1
0,0,1,0.638373873924472,0.36766377934562994,0.4565522018712465,0.2,0.3333333333333333,0.6980000000000001,0,1,0
0,1,0,0.4076066249816783,0.0,0.19722537451970718,0.9,0.3333333333333333,0.834,1,0,0
0,0,0,0.38983830450530643,0.5906809414133045,0.973052621846825,0.2,0.0,0.8119999999999999,0,1,0
0,0,1,0.6957019932087807,0.6955258208621677,0.8090464675748787,0.8,0.3333333333333333,0.9520000000000001,0,0,1
1,1,1,0.313117786802787,0.5788869496774568,0.40317435397830115,0.8,0.0,0.388,0,0,1
0,0,1,0.547878301565027,0.3151273491161292,0.5663463105261755,0.2,0.3333333333333333,0.57,0,1,0
1,0,1,0.38983830450530643,0.0,0.8078906279431624,1.0,0.3333333333333333,0.43400000000000005,0,0,1
0,1,1,0.44166895074810375,0.4411714333895488,0.35536687964874236,0.6000000000000001,0.0,0.878,0,1,0
0,1,1,0.44166895074810375,0.0,0.748522505953177,0.6000000000000001,0.3333333333333333,0.826,0,0,1
0,0,1,0.270827630984253,0.3614885230891953,0.10759984945017442,0.4,0.0,0.832,0,1,0
0,1,1,0.6262355736055736,0.0,0.40329887827572325,0.4,0.3333333333333333,0.46199999999999986,0,0,1
0,0,0,0.7065511991821452,0.6460085447442028,0.1353590619843329,0.1,1.0,0.7399999999999999,0,1,0
0,1,1,0.37153950875966535,0.0,0.49394481217218256,1.0,0.0,0.846,0,0,1
1,1,0,0.2923373514917884,0.0,0.3315841396769382,0.8,0.0,0.662,1,0,0
1,1,1,0.2923373514917884,0.3304787214601753,0.4204679221857721,0.9,0.0,0.618,0,1,0
0,1,0,0.09448883817889175,0.7123138721382853,0.11155621001270405,0.1,0.3333333333333333,0.7699999999999999,1,0,0
1,1,0,0.45801562976297916,0.7157539939821782,0.11760101664658218,0.9,0.0,0.888,0,0,1
1,0,0,0.5616533562219526,0.4776919983727258,0.3690395374400136,0.2,0.0,0.7959999999999999,0,1,0
1,1,1,0.7065511991821452,0.5498104429571387,0.3621056503362732,0.30000000000000004,0.0,0.5379999999999999,0,1,0
0,1,1,0.20136121138104612,0.0,0.506222537677105,0.0,0.3333333333333333,0.5039999999999999,1,0,0
1,1,1,0.45801562976297916,0.3662943787256412,0.5382375394278998,0.2,0.3333333333333333,0.566,1,0,0
1,0,0,0.35267758561072293,0.0,0.20411713648948643,0.8,0.3333333333333333,0.382,1,0,0
1,1,0,0.8411756597297622,0.4762765232688698,0.6291694439487321,0.9,0.0,0.16799999999999993,0,1,0
1,1,0,0.48945657960814826,0.4353155099745877,0.2638446228942498,0.8,0.0,0.584,1,0,0
0,0,1,0.45801562976297916,0.4754042169073507,0.09646085336816207,0.8,0.3333333333333333,0.4839999999999999,1,0,0
1,1,0,0.45801562976297916,0.0,0.6812543704201112,0.4,0.3333333333333333,0.624,0,0,1
0,0,0,0.4076066249816783,0.0,0.4226474726145355,0.8,0.3333333333333333,0.44200000000000006,1,0,0
0,1,0,0.270827630984253,0.0,0.6295161007815313,0.5,0.3333333333333333,0.30599999999999994,1,0,0
0,1,0,0.45801562976297916,0.0,0.2816608529479113,0.4,0.3333333333333333,0.33999999999999997,1,0,0
0,0,1,0.22540210190812004,0.0,0.7946139063872459,0.9,0.3333333333333333,0.41000000000000003,0,0,1
1,1,1,0.8497487244490549,0.6398653732278313,0.7110936240107661,0.1,0.3333333333333333,0.584,1,0,0
0,1,0,0.45801562976297916,0.0,0.5620981758766368,0.1,0.0,0.5379999999999999,0,0,1
1,0,1,0.5337865514035713,0.5649693865744454,0.4543470361591243,0.1,0.3333333333333333,0.7239999999999999,0,1,0
1,0,1,0.6138520385823107,0.48819211816239816,0.29846868133872073,0.5,0.0,0.9999999999999999,1,0,0
1,1,1,0.313117786802787,0.4501264636968739,0.494931650969551,0.7000000000000001,0.0,0.20399999999999996,1,0,0
0,1,0,0.48945657960814826,0.5121079638350376,0.05012690821978927,0.7000000000000001,0.3333333333333333,0.5219999999999999,0,1,0
0,1,1,0.5616533562219526,0.0,0.730601513392966,0.5,0.3333333333333333,0.922,1,0,0
1,1,1,0.45801562976297916,0.0,0.7929229975064622,0.7000000000000001,0.3333333333333333,0.7339999999999999,1,0,0
1,0,1,0.5337865514035713,0.0,0.9947749824933046,0.30000000000000004,0.3333333333333333,0.4819999999999999,1,0,0
1,1,0,0.38983830450530643,0.8131484779338097,0.5475681065107497,0.6000000000000001,0.3333333333333333,0.398,0,1,0
1,1,0,0.547878301565027,0.39403464570017255,0.757585163187616,0.6000000000000001,0.0,0.7060000000000001,1,0,0
0,1,0,0.38983830450530643,0.3932901203034268,0.6944982723942241,0.7000000000000001,0.0,0.5439999999999999,0,1,0
0,0,0,0.38983830450530643,0.38270319235989403,0.04500150014506149,0.2,0.0,0.2739999999999999,1,0,0
0,1,0,0.38983830450530643,0.40361610564671896,0.1671592855877459,0.6000000000000001,0.0,0.9999999999999999,1,0,0
1,1,0,0.3332167721988166,0.0,0.17669892741504212,0.7000000000000001,0.0,0.5439999999999999,1,0,0
1,1,1,0.547878301565027,0.41852574485521193,0.9892006565717436,0.7000000000000001,0.3333333333333333,0.42600000000000005,0,1,0
0,1,0,0.4076066249816783,0.5272763535186737,0.328160096721709,0.8,0.0,0.5379999999999999,1,0,0
1,0,0,0.7276899882802477,0.36435414873026734,0.13945785753069562,0.8,0.0,0.5259999999999999,0,1,0
1,1,1,0.4739376713272856,0.4847661454895891,0.4119861115134345,0.5,0.0,0.2599999999999999,0,0,1
1,1,1,0.35267758561072293,0.3765930222904447,0.7347367306703545,0.6000000000000001,0.0,0.7119999999999999,1,0,0
0,0,0,0.44166895074810375,0.0,0.022259831328362067,0.4,0.0,0.7559999999999999,0,0,1
1,0,1,0.313117786802787,0.0,0.7154069475552589,0.7000000000000001,0.3333333333333333,0.7619999999999999,1,0,0
0,1,0,0.6138520385823107,0.0,0.891794889420773,0.9,0.3333333333333333,0.684,0,0,1
1,1,0,0.48945657960814826,0.3777354781776139,0.5712886593786183,0.1,0.0,0.8119999999999999,1,0,0
1,1,0,0.7065511991821452,0.0,0.1680323064756587,0.6000000000000001,0.0,0.576,1,0,0
0,0,0,0.270827630984253,0.0,0.9183296213685896,0.30000000000000004,0.0,0.5499999999999999,1,0,0
1,0,0,0.4739376713272856,0.5492968081183878,0.41978906714691316,0.30000000000000004,0.0,0.886,1,0,0
0,0,0,0.3332167721988166,0.45314414310607154,0.41377798063214416,0.1,0.0,0.19799999999999995,0,0,1
1,1,0,0.42487436222452724,0.5173581433003336,0.2648121501693985,0.0,0.0,0.32399999999999995,1,0,0
0,0,1,0.35267758561072293,0.5123648410396429,0.9471283041026428,0.7000000000000001,0.3333333333333333,0.7739999999999999,1,0,0
0,0,1,0.2923373514917884,0.0,0.6722622052447593,0.30000000000000004,0.0,0.7359999999999999,1,0,0
0,0,0,0.7065511991821452,0.6474688189136872,0.04568580843760428,0.5,0.0,0.666,0,1,0
0,1,0,0.20136121138104612,0.4351373898462121,0.5727237156049158,0.2,0.3333333333333333,0.602,0,1,0
0,1,1,0.6502764641326473,0.561586459267187,0.3361946905621239,0.6000000000000001,0.0,0.47199999999999986,1,0,0
0,1,1,0.48945657960814826,0.37022964184382595,0.5473596821543575,0.30000000000000004,0.0,0.7099999999999999,0,1,0
0,1,0,0.4739376713272856,0.6142785702354292,0.8831508819737297,0.6000000000000001,0.3333333333333333,0.5039999999999999,1,0,0
0,0,0,0.4739376713272856,0.0,0.4168941398885645,0.6000000000000001,0.3333333333333333,0.65,1,0,0
1,1,1,0.4076066249816783,0.5073126702558797,0.156154569623966,0.2,0.0,0.5279999999999999,0,0,1
0,1,1,0.767898769822585,0.46341811529932336,0.9213156029545029,0.9,0.0,0.886,1,0,0
0,1,1,0.5883081702640922,0.0,0.031282514712403064,0.0,0.0,0.566,1,0,0
0,0,0,0.37153950875966535,0.6398668080733496,0.46753430434268606,0.9,0.3333333333333333,0.818,1,0,0
0,1,0,0.4739376713272856,0.3856103089505385,0.47338924769463697,0.9,0.3333333333333333,0.354,0,1,0
0,1,1,0.519363200403419,0.5818643338416805,0.397338572059019,1.0,0.3333333333333333,0.874,1,0,0
0,1,1,0.6734099316436932,0.3806610086190772,0.3158046248294044,0.2,0.0,0.64,1,0,0
0,1,0,0.6012131550298889,0.5312804095080995,0.38860336019486025,0.8,0.0,0.604,1,0,0
1,1,1,0.6619523244934507,0.6686896659914789,0.6843922926614164,1.0,0.0,0.4959999999999999,0,1,0
1,0,1,0.4739376713272856,0.0,0.18099368988506986,0.7000000000000001,0.3333333333333333,0.65,1,0,0
1,1,0,0.22540210190812004,0.0,0.10841913827885408,0.8,0.0,0.568,1,0,0
1,0,0,0.44166895074810375,0.0,0.6752876603825673,0.2,0.3333333333333333,0.388,0,0,1
0,0,1,0.42487436222452724,0.5633161655395624,0.6292776084851026,0.30000000000000004,0.0,0.836,1,0,0
0,1,1,0.5045922655349329,0.15391587875379997,0.5242464416394041,0.4,0.0,0.602,1,0,0
1,1,0,0.37153950875966535,0.7289337276341961,0.014863518318204538,0.2,0.0,0.7239999999999999,1,0,0
1,0,1,0.5883081702640922,0.6072067348141232,0.08796103194971272,0.9,0.0,0.844,1,0,0
1,1,0,0.313117786802787,0.0,0.4152491584103656,0.30000000000000004,0.3333333333333333,0.47999999999999987,0,0,1
1,1,1,0.767898769822585,0.4632449374166221,0.5969289576625895,0.6000000000000001,0.0,0.346,0,1,0
0,1,1,0.6619523244934507,0.4370837179350389,0.2602571824479075,0.6000000000000001,0.0,0.7139999999999999,0,0,1
0,0,0,0.3332167721988166,0.4133031463093243,0.7761179707872703,0.30000000000000004,0.6666666666666667,0.604,1,0,0
1,0,0,0.4076066249816783,0.6421390055221227,0.0693243123509642,0.6000000000000001,0.0,0.18599999999999994,1,0,0
0,1,0,0.4076066249816783,0.5083462771677537,0.0018954809387020655,0.9,0.3333333333333333,0.384,0,1,0
1,1,1,0.4076066249816783,0.0,0.28293331216070067,0.8,0.3333333333333333,0.65,1,0,0
0,1,1,0.45801562976297916,0.4905650736520155,0.943402381030642,0.6000000000000001,0.3333333333333333,0.604,0,0,1
0,1,1,0.6957019932087807,0.39205292475522635,0.2209381227309274,0.4,0.0,0.4959999999999999,0,0,1
0,1,0,0.35267758561072293,0.47438894413265564,0.5039317708911022,0.8,0.0,0.25,1,0,0
1,1,0,0.48945657960814826,0.17149899387436546,0.8526294213442451,1.0,0.0,0.41000000000000003,1,0,0
1,1,0,0.5616533562219526,0.27252208257145366,0.9659272204760971,0.5,0.0,0.32199999999999995,1,0,0
0,1,0,0.45801562976297916,0.0,0.7822141580774169,0.5,0.3333333333333333,0.63,1,0,0
1,1,1,0.033141267538451924,0.44885100560151736,0.022021639211035227,0.7000000000000001,0.0,0.7159999999999999,0,0,1
1,0,1,0.44166895074810375,0.4557479891536839,0.004456959244733272,0.8,0.0,0.16999999999999993,0,1,0
0,1,0,0.6734099316436932,0.5327139397513947,0.7253390735582386,0.6000000000000001,0.6666666666666667,0.7079999999999999,0,1,0
0,1,0,0.4076066249816783,0.0,0.25526595443171163,0.5,0.3333333333333333,0.5439999999999999,1,0,0
0,1,0,0.38983830450530643,0.0,0.11579563946828875,1.0,0.0,0.642,0,0,1
1,0,0,0.3332167721988166,0.43870840148683476,0.21928728776024214,0.7000000000000001,0.0,0.4839999999999999,0,0,1
1,1,1,0.45801562976297916,0.0,0.0641173556202308,0.30000000000000004,0.0,0.4839999999999999,0,0,1
0,0,0,0.5045922655349329,0.0,0.4396110939592108,0.0,0.0,0.5619999999999999,0,0,1
0,1,0,0.48945657960814826,0.5890976690974412,0.47573879955475434,0.2,0.0,0.652,1,0,0
1,1,0,0.48945657960814826,0.44542586992192734,0.04021524442558644,0.7000000000000001,0.0,0.37,0,1,0
0,1,0,0.42487436222452724,0.0,0.20614814829267875,0.30000000000000004,0.3333333333333333,0.5499999999999999,1,0,0
0,1,1,0.6734099316436932,0.5222836491102822,0.9984528769090079,0.1,0.3333333333333333,0.5019999999999999,0,1,0
1,1,1,0.38983830450530643,0.4736534662340395,0.26380770086472094,0.5,0.0,0.606,1,0,0
1,1,0,0.5045922655349329,0.6062309202911829,0.9094900972665341,0.2,0.3333333333333333,0.23199999999999998,0,1,0
1,1,0,0.5616533562219526,0.41284909741640524,0.660582236391343,1.0,0.0,0.4979999999999999,0,1,0
1,1,1,0.45801562976297916,0.5894995454130401,0.3466067028892789,0.1,0.0,0.636,0,0,1
1,1,0,0.248535569419166,0.0,0.5572398771727152,0.7000000000000001,0.3333333333333333,0.6960000000000001,1,0,0
0,1,1,0.5337865514035713,0.0,0.5804535275972409,1.0,0.3333333333333333,0.876,1,0,0
1,1,1,0.4076066249816783,0.0,0.41607920365686185,0.1,0.0,0.5239999999999999,0,0,1
1,1,1,0.48945657960814826,0.0,0.1013090460423211,0.6000000000000001,0.0,0.5279999999999999,1,0,0
1,1,0,0.5337865514035713,0.5285641273713961,0.16464338447534715,0.5,0.3333333333333333,0.7359999999999999,0,1,0
0,1,1,0.6012131550298889,0.40334308643003225,0.24836233538740893,0.9,0.0,0.664,0,0,1
0,1,0,0.44166895074810375,0.0,0.5537944714714035,0.6000000000000001,0.3333333333333333,0.5219999999999999,1,0,0
1,1,0,0.4076066249816783,0.5498188926029689,0.5680867989886166,0.4,0.0,0.67,0,0,1
0,0,1,0.4076066249816783,0.47140187476118295,0.014993045600657562,0.6000000000000001,0.0,0.7419999999999999,1,0,0
0,0,1,0.5751256377754723,0.34915909483408186,0.4844849179262808,0.7000000000000001,0.6666666666666667,0.40800000000000003,0,0,1
1,1,1,0.38983830450530643,0.0,0.9059797027896694,0.1,0.0,0.5179999999999999,1,0,0
0,1,0,0.270827630984253,0.6090623487807341,0.8334597837799924,0.9,0.0,0.616,0,1,0
1,1,1,0.4739376713272856,0.0,0.5718357357917602,0.5,0.3333333333333333,0.7759999999999999,1,0,0
1,1,1,0.42487436222452724,0.0,0.04329002899580037,0.30000000000000004,0.3333333333333333,0.5559999999999999,1,0,0
0,1,1,0.270827630984253,0.0,0.587055416614323,0.2,0.3333333333333333,0.7719999999999999,0,0,1
1,1,0,0.4739376713272856,0.24019007079727073,0.8542359298675557,0.7000000000000001,0.0,0.628,0,1,0
1,1,1,0.3332167721988166,0.5842503623682429,0.4491917602637614,0.4,0.0,0.9999999999999999,0,1,0
0,1,1,0.44166895074810375,0.47959265054588507,0.69231376901028,0.2,0.3333333333333333,0.7399999999999999,1,0,0
1,1,1,0.4739376713272856,0.5826520241744368,0.9700007509480533,0.2,0.3333333333333333,0.658,0,1,0
1,1,1,0.8236612071946383,0.0,0.909915551113572,0.5,0.3333333333333333,0.5559999999999999,1,0,0
0,1,0,0.6846572955624524,0.46152882231985104,0.8026603573021843,0.6000000000000001,0.0,0.888,0,1,0
1,1,1,0.8411756597297622,0.21129411547134536,0.560997569199663,0.1,0.3333333333333333,0.632,0,1,0
1,1,1,0.6846572955624524,0.47351237309140143,0.6405553373420252,0.4,0.3333333333333333,0.43000000000000005,1,0,0
0,1,1,0.38983830450530643,0.27029587989290793,0.14784576217400114,0.5,0.0,0.63,1,0,0
0,1,1,0.37153950875966535,0.4849989491749419,0.4182090244144169,0.6000000000000001,0.3333333333333333,0.32399999999999995,1,0,0
1,1,1,0.6012131550298889,0.48956761687583994,0.12229206556091687,0.30000000000000004,0.0,0.836,0,1,0
1,1,0,0.5883081702640922,0.5775276328329164,0.3063092594196327,0.9,0.0,0.254,1,0,0
1,1,0,0.3332167721988166,0.38377438425298493,0.2836925651690081,0.30000000000000004,0.0,0.362,1,0,0
1,0,0,0.44166895074810375,0.0,0.6824911583496293,0.6000000000000001,0.3333333333333333,0.30599999999999994,0,0,1
1,0,0,0.48945657960814826,0.0,0.7335040952184121,0.5,0.3333333333333333,0.30799999999999994,0,0,1
0,1,1,0.5616533562219526,0.0,0.7172691586435047,0.2,0.0,0.568,1,0,0
0,1,0,0.519363200403419,0.0,0.5143032090096556,0.2,0.0,0.47199999999999986,0,0,1
0,1,0,0.44166895074810375,0.5437473836488751,0.40530552554181454,0.5,0.0,0.622,1,0,0
1,0,1,0.45801562976297916,0.7550624239506964,0.5331106304576626,0.1,0.0,0.7099999999999999,1,0,0
0,1,1,0.8497487244490549,0.3936492302512148,0.4799136404735886,0.8,0.0,0.44600000000000006,0,0,1
1,1,0,0.6012131550298889,0.7168339145188392,0.9680288243980772,0.6000000000000001,0.0,0.45399999999999985,0,0,1
0,1,0,0.5337865514035713,0.0,0.6554106507647788,0.7000000000000001,0.3333333333333333,0.668,1,0,0
1,1,1,0.2923373514917884,0.40449474924261086,0.04351736463560979,0.7000000000000001,0.0,0.5439999999999999,1,0,0
0,1,1,0.547878301565027,0.0,0.7605457796394219,0.1,0.0,0.7319999999999999,1,0,0
1,1,1,0.519363200403419,0.0,0.6436621410164375,0.6000000000000001,0.3333333333333333,0.7299999999999999,0,0,1
0,0,0,0.519363200403419,0.6981316597507776,0.3353721497931741,0.30000000000000004,0.3333333333333333,0.592,1,0,0
1,1,1,0.2923373514917884,0.0,0.852163743497558,0.2,0.3333333333333333,0.7759999999999999,1,0,0
1,1,0,0.547878301565027,0.34317626730438644,0.9007614893426164,0.30000000000000004,0.0,0.7399999999999999,1,0,0
0,1,1,0.5751256377754723,0.0,0.28175846118586656,0.30000000000000004,0.3333333333333333,0.32399999999999995,0,0,1
0,0,0,0.20136121138104612,0.5237274225563057,0.968469937588262,0.7000000000000001,0.0,0.348,0,1,0
0,1,1,0.8497487244490549,0.4831280301894686,0.5258958257444304,0.5,0.3333333333333333,0.866,1,0,0
0,0,0,0.5751256377754723,0.0,0.6146813996571054,1.0,0.3333333333333333,0.25,1,0,0
0,1,0,0.5045922655349329,0.0,0.40635965448785016,0.5,0.3333333333333333,0.9759999999999999,0,0,1
0,0,1,0.313117786802787,0.3386179623766766,0.971848103170757,0.4,0.3333333333333333,0.67,0,1,0
0,0,0,0.45801562976297916,0.6849329941092817,0.0843872496525051,0.1,0.0,0.6960000000000001,0,0,1
0,1,0,0.38983830450530643,0.49411101535288693,0.738963702693212,0.30000000000000004,0.3333333333333333,0.672,1,0,0
1,1,1,0.4076066249816783,0.2862889071813978,0.3404623868831338,0.9,0.0,0.616,0,0,1
1,0,0,0.44166895074810375,0.32831632955037643,0.8626988792863262,0.6000000000000001,0.0,0.5119999999999999,1,0,0
0,0,1,0.44166895074810375,0.46282472696384414,0.9093459112379402,0.4,0.3333333333333333,0.578,1,0,0
0,1,1,0.5337865514035713,0.6113764357472788,0.9692693145365183,0.2,0.3333333333333333,0.656,0,1,0
1,1,1,0.37153950875966535,0.0,0.7649662671232792,0.4,0.3333333333333333,0.586,1,0,0
0,1,1,0.7065511991821452,0.0,0.24811813968804486,0.4,0.3333333333333333,0.646,0,0,1
1,0,0,0.7379921490273138,0.7399361230689321,0.9609056743706134,0.8,0.0,0.656,1,0,0
0,1,1,0.35267758561072293,0.4413281504056089,0.07239094205557739,0.9,0.0,0.388,1,0,0
1,1,0,0.5337865514035713,0.5584784244471531,0.05609662004835181,0.9,0.0,0.59,0,1,0
0,1,0,0.547878301565027,0.5917984070743624,0.6525846646401576,0.6000000000000001,0.0,0.616,1,0,0
0,1,1,0.6619523244934507,0.6751997593923493,0.736546460445625,0.9,1.0,0.644,1,0,0
0,0,1,0.42487436222452724,0.5349112860922935,0.8884325833008266,0.2,0.0,0.41200000000000003,1,0,0
0,0,0,0.4739376713272856,0.0,0.4060881925200671,0.7000000000000001,0.0,0.398,0,0,1
0,1,0,0.5045922655349329,0.3931308125940696,1.0,0.5,0.0,0.578,0,1,0
1,1,1,0.35267758561072293,0.409051061329323,0.6370971239990341,0.30000000000000004,0.3333333333333333,0.668,0,1,0
1,1,0,0.4739376713272856,0.0,0.1353821757751762,0.4,0.3333333333333333,0.372,1,0,0
0,1,0,0.6262355736055736,0.6322631232465739,0.9690571879712031,0.0,0.0,0.6980000000000001,0,0,1
0,1,1,0.638373873924472,0.5281359455546274,0.8065542806115269,0.8,0.0,0.4819999999999999,0,1,0
0,1,1,0.37153950875966535,0.4110088283254767,0.24805770362887014,1.0,0.3333333333333333,0.7279999999999999,0,0,1
0,1,0,0.37153950875966535,0.44850341427469614,0.8868910635530691,0.9,0.3333333333333333,0.658,1,0,0
0,0,0,0.5883081702640922,0.6269319148663108,0.7363811618202001,0.6000000000000001,0.3333333333333333,0.33799999999999997,0,0,1
0,1,1,0.4739376713272856,0.5295598703043136,0.2979095477316541,0.9,0.0,0.7959999999999999,1,0,0
1,1,0,0.0645822173836208,0.8139680537225294,0.6412742162611322,0.8,0.0,0.22599999999999998,0,0,1
1,1,0,0.42487436222452724,0.0,0.15675662884259894,0.4,0.3333333333333333,0.9400000000000001,1,0,0
1,1,1,0.638373873924472,0.4695481739219299,0.3363059069193634,0.8,0.3333333333333333,0.2839999999999999,0,1,0
1,1,0,0.248535569419166,0.0,0.21972529909970784,0.30000000000000004,0.3333333333333333,0.566,0,0,1
1,1,1,0.519363200403419,0.0,0.6077541164936059,0.7000000000000001,0.3333333333333333,0.4919999999999999,1,0,0
1,1,1,0.37153950875966535,0.0,0.6174631093642022,0.8,0.3333333333333333,0.30399999999999994,1,0,0
0,1,0,0.4739376713272856,0.0,0.5816121188707242,0.9,0.3333333333333333,0.21599999999999997,1,0,0
